物件_カテゴリ,物件_物件名,物件_住所,物件_アクセス1,物件_アクセス2,物件_アクセス3,物件_築年数_年,物件_階数,物件_階,物件_家賃_万円,物件_管理費_万円,物件_敷金_万円,物件_礼金_万円,物件_間取,物件_面積_m2,物件_URL,物件_緯度,物件_経度,地区_住所,地区_区分,地区_グループ,地区_ブロック,地区_コード,公園_最寄り,公園_最寄り_距離_m,公園_最寄り_徒歩_分,公園_住所,公園_設備,公園_緯度,公園_経度,保育園_最寄り,保育園_最寄り_距離_m,保育園_最寄り_徒歩_分,保育園_分類,保育園_住所,保育園_URL,保育園_緯度,保育園_経度,幼稚園_最寄り,幼稚園_最寄り_距離_m,幼稚園_最寄り_徒歩_分,幼稚園_分類,幼稚園_住所,幼稚園_URL,幼稚園_緯度,幼稚園_経度,小学校_最寄り,小学校_最寄り_距離_m,小学校_最寄り_徒歩_分,小学校_生徒数_人,小学校_教員数_人,小学校_クラス数_単位生徒数,小学校_住所,小学校_アクセス,小学校_URL,小学校_緯度,小学校_経度,病院_最寄り,病院_最寄り_距離_m,病院_最寄り_徒歩_分,病院_住所,病院_科,病院_緯度,病院_経度,スーパー_最寄り,スーパー_最寄り_距離_m,スーパー_最寄り_徒歩_分,スーパー_住所,スーパー_緯度,スーパー_経度,コンビニ_最寄り,コンビニ_最寄り_距離_m,コンビニ_最寄り_徒歩_分,コンビニ_住所,コンビニ_経度,コンビニ_緯度
賃貸マンション,クラウンハイツ東高松,和歌山県和歌山市東高松4,南海本線/和歌山市駅 バス16分 (バス停)高松 歩7分,ＪＲ紀勢本線/宮前駅 歩29分,ＪＲ阪和線/和歌山駅 バス20分 (バス停)高松 歩7分,41,2階建,2階,5.5,0.5,0.0,0.0,3LDK,81.79,https://suumo.jp/chintai/jnc_000084241562/?bc=100306490333,34.2050187,135.1743086,和歌山県和歌山市東高松4,高松地区,第8ブロック,中心部地域,1,秋葉山公園（和歌山市）,620,3,和歌山県和歌山市秋葉町14,和歌山市の秋葉山を整備した公園。頂上まで登っていくので、ちょっとしたハイキング気分も味わえます。途中には、山の斜面を利用したロングすべり台などもあり、子ど...,34.1996258,135.1721734,みどり幼稚園（保）,190,0,その他の法人,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/nurseryschool-91750.html,34.2055885,135.1722977,みどり幼稚園（幼）,190,0,私立,和歌山県和歌山市東高松３－３－３０,https://www.gaccom.jp/kindergarten-9856.html,34.2055885,135.1722977,高松小学校,370,1,473,27,19学級/平均24.9人,和歌山市東高松２-４-４５,宮前駅から1.6km,https://www.gaccom.jp/schools-22482.html,34.2082638,135.1731699,宮本病院,720,3,和歌山県和歌山市塩屋3丁目6-1,精神科心療内科,34.1985023,135.1751131,スーパーヒラマツ 塩屋店,460,2,和歌山県和歌山市塩屋1-79-1,34.2023058,135.1781474,セブンイレブン 和歌山塩屋1丁目店,540,2,和歌山県和歌山市塩屋1丁目4-30,135.1792469,34.2023024
賃貸一戸建て,ふじと台戸建て,和歌山県和歌山市栄谷,南海本線/和歌山大学前駅 歩11分,,,13,2階建,1階,12.5,0.0,5.0,20.0,3LDK,113.8,https://suumo.jp/chintai/jnc_000084920159/?bc=100347272243,34.2303678,135.1707405,和歌山県和歌山市栄谷,貴志地区,第2ブロック,北部地域,3,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸一戸建て,ふじと台戸建て,和歌山県和歌山市栄谷,南海本線/和歌山大学前駅 歩11分,,,13,2階建,-,12.5,0.0,5.0,20.0,3LDK,113.8,https://suumo.jp/chintai/jnc_000085311227/?bc=100345868788,34.2303678,135.1707405,和歌山県和歌山市栄谷,貴志地区,第2ブロック,北部地域,3,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸一戸建て,一戸建15701,和歌山県和歌山市栄谷,南海本線/和歌山大学前駅 歩23分,南海本線/紀ノ川駅 歩40分,南海加太線/東松江駅 歩52分,5,2階建,1-2階,12.0,0.0,24.0,24.0,4SLDK,123.54,https://suumo.jp/chintai/jnc_000085156870/?bc=100344766203,34.2303678,135.1707405,和歌山県和歌山市栄谷,貴志地区,第2ブロック,北部地域,3,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸一戸建て,南海本線 和歌山大学前駅 2階建 築13年,和歌山県和歌山市栄谷,南海本線/和歌山大学前駅 歩30分,南海本線/孝子駅 歩36分,南海本線/紀ノ川駅 歩48分,13,2階建,2階,12.5,0.0,5.0,20.0,3LDK,113.8,https://suumo.jp/chintai/jnc_000085007262/?bc=100343874770,34.2303678,135.1707405,和歌山県和歌山市栄谷,貴志地区,第2ブロック,北部地域,3,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸一戸建て,直川Ｋ様戸建,和歌山県和歌山市直川,和歌山バス/鳥井停 歩11分,ＪＲ阪和線/六十谷駅 歩23分,,45,2階建,-,6.3,0.0,6.3,6.3,8DK,104.33,https://suumo.jp/chintai/jnc_000085481480/?bc=100330740060,34.2303678,135.1707405,和歌山県和歌山市直川,有功地区,第3ブロック,北東部地域,4,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸一戸建て,一戸建１５７１１,和歌山県和歌山市直川,ＪＲ阪和線/六十谷駅 歩11分,ＪＲ阪和線/紀伊駅 歩50分,ＪＲ和歌山線/田井ノ瀬駅 歩56分,25,2階建,1-2階,7.0,0.0,14.0,14.0,4LDK,114.27,https://suumo.jp/chintai/jnc_000084455815/?bc=100340686501,34.2303678,135.1707405,和歌山県和歌山市直川,有功地区,第3ブロック,北東部地域,4,紀ノ川第３緑地（せせらぎ広場）,0,0,和歌山県和歌山市有本地先,この公園は、「せせらぎ運動公園」「せせらぎ西1広場」「せせらぎ西2広場」の3つのエリアからなる多目的グラウンドです。「せせらぎ」というのは、紀ノ川の河川敷...,34.2303678,135.1707405,小倉保育所,0,0,市区町村,和歌山県和歌山市新庄５６,https://www.gaccom.jp/nurseryschool-18688.html,34.2303678,135.1707405,雄湊幼稚園,630,3,私立,和歌山県和歌山市道場町１番地１,https://www.gaccom.jp/kindergarten-9855.html,34.2306023,135.1638164,小倉小学校,0,0,322,20,14学級/平均23.0人,和歌山市新庄３４８,紀伊小倉駅から300m,https://www.gaccom.jp/schools-22517.html,34.2303678,135.1707405,済生会和歌山病院,260,1,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ザ・ロウズ 小倉店,0,0,和歌山県和歌山市東田中字千内44-1,34.2303678,135.1707405,セブンイレブン 和歌山八番丁店,100,0,和歌山県和歌山市西汀丁28,135.1697057,34.2306418
賃貸マンション,Ｎｉモナーク,和歌山県和歌山市一筋目,南海本線/和歌山市駅 歩5分,ＪＲ紀勢本線/和歌山市駅 歩5分,南海和歌山港線/和歌山市駅 歩5分,10,10階建,6階,11.3,0.8,11.3,33.9,3LDK,83.04,https://suumo.jp/chintai/jnc_000085311263/?bc=100345863446,34.2375173,135.1707253,和歌山県和歌山市一筋目,城北地区,第9ブロック,中心部地域,1,本町公園（和歌山市）,420,2,和歌山県和歌山市北桶屋町7番地,和歌山市の市街地、「本町郵便局」や「本町幼稚園」のすぐそばに整備されている公園です。比較的大きな公園で、春には桜の名所として多くの人々がお花見を楽しむ姿が...,34.2364985,135.1751222,本町こども園,480,2,市区町村,和歌山県和歌山市北桶屋町７,https://www.gaccom.jp/nurseryschool-18670.html,34.2359552,135.1756113,鷺森幼稚園,100,0,私立,和歌山県和歌山市鷺森１番地,https://www.gaccom.jp/kindergarten-9875.html,34.2365334,135.1707499,伏虎義務教育学校,230,1,544,33,21学級/平均25.9人,和歌山市鷺ノ森南ノ丁1,和歌山市駅から432m,https://www.gaccom.jp/schools-87535.html,34.2354308,135.1707253,済生会和歌山病院,680,3,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ROCK STAR FARMS(ロックスターファームズ),390,1,和歌山県和歌山市東蔵前丁39 Kino wakayama 1F,34.2361653,135.1667202,セブンイレブン 和歌山山吹丁店,270,1,和歌山県和歌山市山吹丁23番地,135.1737112,34.2376295
賃貸マンション,和歌山市杉ノ馬場,和歌山県和歌山市杉ノ馬場2,ＪＲ紀勢本線/和歌山市駅 歩4分,南海本線/和歌山市駅 歩4分,ＪＲ紀勢本線/紀和駅 歩19分,33,3階建,2階,8.69,0.0,8.69,8.69,3DK,96.0,https://suumo.jp/chintai/jnc_000084865828/?bc=100341212006,34.2368169,135.1684585,和歌山県和歌山市杉ノ馬場2,城北地区,第9ブロック,中心部地域,1,本町公園（和歌山市）,610,3,和歌山県和歌山市北桶屋町7番地,和歌山市の市街地、「本町郵便局」や「本町幼稚園」のすぐそばに整備されている公園です。比較的大きな公園で、春には桜の名所として多くの人々がお花見を楽しむ姿が...,34.2364985,135.1751222,城北保育所,660,3,社会福祉法人,和歌山県和歌山市小人町２９,https://www.gaccom.jp/nurseryschool-18686.html,34.2308958,135.1675235,鷺森幼稚園,210,1,私立,和歌山県和歌山市鷺森１番地,https://www.gaccom.jp/kindergarten-9875.html,34.2365334,135.1707499,伏虎義務教育学校,250,1,544,33,21学級/平均25.9人,和歌山市鷺ノ森南ノ丁1,和歌山市駅から432m,https://www.gaccom.jp/schools-87535.html,34.2354308,135.1707253,済生会和歌山病院,710,3,和歌山県和歌山市十二番丁45,内科皮膚科麻酔科泌尿器科心臓血管外科外科眼科放射線科耳鼻咽喉科整形外科脳神経外科リハビリテーション科消化器科循環器科糖尿病科,34.2316822,135.1731849,ROCK STAR FARMS(ロックスターファームズ),170,0,和歌山県和歌山市東蔵前丁39 Kino wakayama 1F,34.2361653,135.1667202,セブンイレブン 和歌山市駅前店,140,0,和歌山県和歌山市杉ノ馬場1丁目48番地,135.1675993,34.2357067
賃貸マンション,ＪＲ阪和線 和歌山駅 14階建 築23年,和歌山県和歌山市三木町堀詰,ＪＲ阪和線/和歌山駅 歩17分,南海本線/和歌山市駅 歩19分,ＪＲ紀勢本線/紀和駅 歩20分,23,14階建,3階,9.5,1.0,9.5,19.0,3LDK,85.29,https://suumo.jp/chintai/jnc_000080629091/?bc=100317859180,34.2316851,135.1778191,和歌山県和歌山市三木町堀詰,広瀬地区,第10ブロック,中心部地域,1,本町公園プレーパーク,510,2,和歌山県和歌山市北桶屋町7 本町公園内 木製遊具付近,"和歌山市中心部にあり、周辺には商店街があります。
大きな木がたくさんあり、秋にはドングリを見つけることもできますよ。
ブランコや滑り台といった遊具のほ...",34.2360153,135.175742,本町こども園,510,2,市区町村,和歌山県和歌山市北桶屋町７,https://www.gaccom.jp/nurseryschool-18670.html,34.2359552,135.1756113,和歌山信愛幼稚園,500,2,私立,和歌山県和歌山市屋形町３丁目３２,https://www.gaccom.jp/kindergarten-9851.html,34.2271908,135.178903,大新小学校,350,1,130,13,8学級/平均16.3人,和歌山市新大工町２３,和歌山駅から902m,https://www.gaccom.jp/schools-22476.html,34.2335858,135.1809769,中谷医科歯科病院,70,0,和歌山県和歌山市屋形町1丁目11,放射線科内科リハビリテーション科整形外科歯科呼吸器科消化器科循環器科,34.2313692,135.1771453,FORTE食品館,440,2,和歌山県和歌山市本町2丁目1,34.2342039,135.1740892,ローソン 和歌山十一番丁店,330,1,和歌山県和歌山市十一番丁1-4,135.1741868,34.2317259
賃貸マンション,ＪＲ阪和線 和歌山駅 14階建 築23年,和歌山県和歌山市三木町堀詰,ＪＲ阪和線/和歌山駅 歩17分,南海本線/和歌山市駅 歩19分,ＪＲ紀勢本線/紀和駅 歩20分,23,14階建,6階,10.0,1.0,10.0,10.0,3LDK,85.29,https://suumo.jp/chintai/jnc_000044874550/?bc=100347108573,34.2316851,135.1778191,和歌山県和歌山市三木町堀詰,広瀬地区,第10ブロック,中心部地域,1,本町公園プレーパーク,510,2,和歌山県和歌山市北桶屋町7 本町公園内 木製遊具付近,"和歌山市中心部にあり、周辺には商店街があります。
大きな木がたくさんあり、秋にはドングリを見つけることもできますよ。
ブランコや滑り台といった遊具のほ...",34.2360153,135.175742,本町こども園,510,2,市区町村,和歌山県和歌山市北桶屋町７,https://www.gaccom.jp/nurseryschool-18670.html,34.2359552,135.1756113,和歌山信愛幼稚園,500,2,私立,和歌山県和歌山市屋形町３丁目３２,https://www.gaccom.jp/kindergarten-9851.html,34.2271908,135.178903,大新小学校,350,1,130,13,8学級/平均16.3人,和歌山市新大工町２３,和歌山駅から902m,https://www.gaccom.jp/schools-22476.html,34.2335858,135.1809769,中谷医科歯科病院,70,0,和歌山県和歌山市屋形町1丁目11,放射線科内科リハビリテーション科整形外科歯科呼吸器科消化器科循環器科,34.2313692,135.1771453,FORTE食品館,440,2,和歌山県和歌山市本町2丁目1,34.2342039,135.1740892,ローソン 和歌山十一番丁店,330,1,和歌山県和歌山市十一番丁1-4,135.1741868,34.2317259
